222,366,3.2980368828078523
267,518,4.566924449732302
42,403,2.5942891136228434
11,111,3.6270077334919693
95,625,3.434860202260559
8,338,3.866745984533016
162,25,3.9101725163593097
87,1016,3.524092801903629
279,154,4.156454491374182
145,275,1.372992266508031
119,1153,4.574657941701369
62,498,3.5443188578227245
62,382,2.5443188578227245
28,209,3.8251041046995837
135,23,3.8893515764425937
32,294,2.919095776323617
90,382,4.246281975014872
286,208,3.364069006543724
293,685,2.3004164187983345
216,144,3.703747769185009
166,328,4.957763236168947
250,496,3.725163593099346
271,132,4.407495538370018
160,174,4.720404521118382
265,118,3.902439024390244
198,498,2.647233789411065
42,96,4.594289113622843
168,151,4.863176680547293
110,307,3.759071980963712
58,144,3.6484235574063058
90,648,3.246281975014872
271,346,3.407495538370018
62,21,2.5443188578227245
279,832,2.156454491374182
237,514,3.8816180844735277
94,789,3.129684711481261
128,485,2.5990481856038072
298,317,3.6954193932183226
44,195,4.672218917311124
264,200,4.6989886972040456
194,385,1.4622248661511006
72,195,4.6888756692444975
222,750,4.298036882807852
250,264,2.725163593099346
41,265,2.883402736466389
224,245,2.748958953004164
82,135,2.6930398572278405
262,1147,3.6983938132064247
293,471,2.3004164187983345
216,658,2.703747769185009
250,140,2.725163593099346
59,23,4.105889351576443
286,379,4.364069006543724
244,815,3.4830458060678167
7,479,3.0493753718024985
174,368,0.6228435455086259
87,274,3.524092801903629
194,1211,1.4622248661511006
82,1134,1.6930398572278405
13,836,0.8280785246876858
13,272,2.828078524687686
244,756,1.4830458060678167
305,427,4.549672813801308
95,787,1.4348602022605592
43,14,1.5121951219512195
299,955,3.4229625223081497
57,419,2.7792980368828077
84,405,2.8441403926234385
269,504,3.421772754312909
299,111,2.4229625223081497
194,466,3.4622248661511006
160,135,3.720404521118382
99,268,2.712671029149316
10,486,3.5395597858417607
259,117,3.8941106484235575
85,427,2.3938132064247473
303,919,3.030933967876264
213,273,4.682926829268292
121,514,2.841165972635336
90,98,4.246281975014872
49,559,1.6567519333729923
42,794,2.5942891136228434
155,323,1.9654967281380131
68,117,3.938726948245092
172,177,3.9488399762046402
19,4,3.957763236168947
268,231,3.4259369422962522
5,2,2.700773349196907
305,117,1.5496728138013087
44,294,3.6722189173111244
43,137,3.5121951219512195
279,1336,0.156454491374182
80,466,4.93515764425937
254,164,3.711481261154075
298,281,2.6954193932183226
279,1240,0.156454491374182
66,298,3.9214753123140986
18,443,2.360499702558001
268,1035,1.4259369422962522
99,79,3.712671029149316
13,98,2.828078524687686
26,258,2.812611540749554
7,455,3.0493753718024985
222,755,3.2980368828078523
200,673,4.481856038072576
119,328,3.574657941701368
213,172,4.682926829268292
276,322,1.932183224271267
94,1217,2.129684711481261
130,379,3.162998215348007
38,328,3.7323022010707914
160,719,2.720404521118382
293,1267,2.3004164187983345
26,930,1.8126115407495538
130,216,3.162998215348007
92,1079,2.251041046995836
256,452,3.5086258179654966
1,61,3.415823914336704
72,48,3.6888756692444975
56,755,2.594883997620464
13,360,2.828078524687686
15,405,1.8221296847114812
92,77,2.251041046995836
207,476,1.5580011897679953
292,174,4.688280785246877
232,483,4.784057108863772
251,748,1.8262938726948246
224,26,2.748958953004164
181,220,3.613920285544319
259,255,3.8941106484235575
305,471,3.5496728138013087
52,280,2.857822724568709
161,202,4.911957168352171
148,408,4.845330160618679
125,235,1.6276026174895895
97,228,4.844140392623438
58,1098,3.6484235574063058
83,234,3.684711481261154
90,347,3.246281975014872
272,178,4.868530636525877
194,181,2.4622248661511006
125,478,3.6276026174895897
110,688,0.7590719809637121
299,14,3.4229625223081497
151,10,4.270077334919691
269,127,3.421772754312909
6,14,4.543723973825104
54,106,2.8572278405710887
303,69,4.030933967876264
16,944,0.6395002974419988
301,790,3.4229625223081497
276,1091,1.932183224271267
305,214,1.5496728138013087
194,1028,1.4622248661511006
91,323,1.7733491969066033
87,554,3.524092801903629
294,109,3.6906603212373588
286,171,3.364069006543724
200,318,4.481856038072576
229,328,0.9512195121951219
178,568,3.4021415823914336
303,842,1.0309339678762641
62,65,3.5443188578227245
207,591,2.558001189767995
92,172,3.251041046995836
301,401,3.4229625223081497
36,339,4.954788816180844
70,746,2.7299226650803092
63,242,2.8274836406900654
28,201,2.8251041046995837
279,68,3.156454491374182
250,7,3.725163593099346
14,98,2.7614515169541938
299,1018,2.4229625223081497
194,54,2.4622248661511006
303,815,2.030933967876264
119,237,4.574657941701369
295,218,4.5056513979773944
268,930,1.4259369422962522
268,2,1.4259369422962522
66,258,3.9214753123140986
233,202,4.715645449137418
83,623,3.684711481261154
214,334,2.7031528851873885
192,476,1.9268292682926829
100,344,3.892325996430696
268,145,0.42593694229625223
301,56,3.4229625223081497
307,89,4.747174301011302
234,141,2.1082688875669247
83,576,3.684711481261154
181,264,1.6139202855443189
297,133,3.6073765615704936
38,153,4.732302201070791
7,382,3.0493753718024985
264,813,3.698988697204045
181,872,0.6139202855443189
201,146,0.3039857227840571
85,507,3.3938132064247473
269,367,2.421772754312909
59,468,2.1058893515764425
286,143,3.364069006543724
193,96,0.7721594289113622
113,595,4.886972040452112
292,11,4.688280785246877
130,1014,2.162998215348007
275,98,3.823914336704343
189,520,4.557406305770375
219,82,0.9381320642474718
218,209,4.8863771564544916
123,427,2.8762641284949435
119,222,4.574657941701369
158,177,3.608566329565735
222,118,3.2980368828078523
302,322,1.9696609161213563
279,501,2.156454491374182
301,79,4.42296252230815
181,3,1.6139202855443189
201,695,0.3039857227840571
13,198,1.8280785246876858
1,189,2.415823914336704
145,237,4.372992266508031
23,385,3.673408685306365
201,767,3.303985722784057
296,705,4.634741225461035
42,546,2.5942891136228434
33,872,2.9470553242117785
301,554,2.4229625223081497
16,64,4.639500297441999
95,135,2.434860202260559
154,357,3.8798334324806665
77,484,4.845330160618679
296,508,4.634741225461035
302,303,1.9696609161213563
244,673,2.4830458060678167
222,77,3.2980368828078523
13,215,3.828078524687686
16,705,4.639500297441999
270,452,3.6442593694229624
145,15,1.372992266508031
187,64,4.864366448542534
200,304,4.481856038072576
170,749,4.9506246281975015
101,829,2.88459250446163
184,218,2.453301606186794
128,204,3.5990481856038072
181,1295,0.6139202855443189
184,153,2.453301606186794
1,33,3.415823914336704
1,160,3.415823914336704
184,321,4.453301606186794
54,595,2.8572278405710887
94,343,3.129684711481261
128,508,3.5990481856038072
23,323,1.6734086853063652
301,227,2.4229625223081497
301,191,2.4229625223081497
112,903,0.8988697204045211
82,183,2.6930398572278405
222,724,2.2980368828078523
218,430,2.8863771564544916
308,1197,3.1124330755502676
303,134,4.030933967876264
133,751,2.9506246281975015
215,212,1.791195716835217
69,256,4.851279000594884
254,662,3.711481261154075
276,2,2.932183224271267
104,984,0.8239143367043427
63,1067,2.8274836406900654
267,410,3.5669244497323023
13,56,3.828078524687686
240,879,2.946460440214158
286,237,1.364069006543724
294,271,4.690660321237359
90,1086,3.246281975014872
18,26,3.360499702558001
92,229,2.251041046995836
308,649,3.1124330755502676
144,89,2.5496728138013087
191,302,3.9417013682331947
59,951,2.1058893515764425
200,96,4.481856038072576
16,197,4.639500297441999
61,678,2.963117192147531
271,199,3.407495538370018
271,709,2.407495538370018
142,169,4.928613920285544
275,597,2.823914336704343
222,151,2.2980368828078523
87,40,2.524092801903629
207,258,3.558001189767995
272,1393,1.8685306365258774
177,333,3.752528256989887
207,1115,1.5580011897679953
299,577,2.4229625223081497
271,378,3.407495538370018
305,425,3.5496728138013087
49,959,1.6567519333729923
94,1224,2.129684711481261
130,1017,2.162998215348007
10,175,2.5395597858417607
203,321,2.912552052349792
191,286,3.9417013682331947
43,323,2.5121951219512195
21,558,4.715645449137418
197,96,4.765615704937537
13,344,0.8280785246876858
194,66,2.4622248661511006
234,206,3.1082688875669247
308,402,3.1124330755502676
308,640,3.1124330755502676
269,522,4.421772754312909
94,265,3.129684711481261
268,62,2.4259369422962522
272,12,4.868530636525877
121,291,2.841165972635336
296,20,4.634741225461035
134,286,2.9458655562165377
180,462,4.852468768590125
234,612,2.1082688875669247
104,117,1.8239143367043427
38,758,0.7323022010707911
269,845,0.42177275431290895
7,163,3.0493753718024985
234,1451,2.1082688875669247
275,405,1.8239143367043427
52,250,2.857822724568709
102,823,2.663890541344438
13,186,2.828078524687686
178,731,3.4021415823914336
236,71,2.74360499702558
256,781,4.5086258179654966
263,176,4.703747769185009
244,186,2.4830458060678167
279,1181,3.156454491374182
43,815,3.5121951219512195
83,78,1.684711481261154
151,197,4.270077334919691
254,436,1.7114812611540748
109,631,2.5211183819155263
297,716,2.6073765615704936
249,188,3.606781677572873
144,699,3.5496728138013087
301,604,3.4229625223081497
64,392,2.5734681737061273
92,501,1.251041046995836
222,97,3.2980368828078523
268,436,2.4259369422962522
293,135,4.300416418798334
213,173,4.682926829268292
160,460,1.720404521118382
13,498,2.828078524687686
59,715,4.105889351576443
5,17,3.700773349196907
125,163,4.62760261748959
174,315,4.622843545508625
114,505,2.8970850684116596
213,515,3.682926829268293
23,196,1.6734086853063652
128,15,3.5990481856038072
239,56,3.601427721594289
181,279,0.6139202855443189
291,80,3.350981558596074
250,238,3.725163593099346
201,649,2.303985722784057
60,60,4.4943486020226056
181,325,1.6139202855443189
119,407,2.574657941701368
287,1,4.848304580606782
216,228,2.703747769185009
216,531,3.703747769185009
203,471,3.912552052349792
92,587,2.251041046995836
13,892,1.8280785246876858
213,176,3.682926829268293
286,288,4.364069006543724
117,1047,1.7995240928019036
99,111,0.7126710291493159
11,558,2.6270077334919693
65,47,1.8126115407495538
295,194,3.5056513979773944
269,217,1.4217727543129088
85,259,1.3938132064247473
250,596,4.725163593099346
137,144,4.879238548483046
201,960,1.303985722784057
257,137,3.8631766805472934
111,328,3.9494348602022606
91,480,3.773349196906603
215,211,3.791195716835217
181,938,0.6139202855443189
189,1060,4.557406305770375
1,20,3.415823914336704
303,404,3.030933967876264
299,305,2.4229625223081497
187,210,3.864366448542534
222,278,1.2980368828078523
214,568,3.7031528851873885
293,770,2.3004164187983345
285,191,3.9250446162998216
303,252,2.030933967876264
96,156,3.857822724568709
72,1110,2.6888756692444975
115,1067,3.784651992861392
7,430,2.0493753718024985
116,350,2.7441998810232002
73,480,3.8536585365853657
269,246,4.421772754312909
263,419,4.703747769185009
70,431,2.7299226650803092
221,475,3.685901249256395
72,182,4.6888756692444975
25,357,3.8120166567519336
290,50,4.700773349196907
189,526,3.5574063057703746
299,303,2.4229625223081497
264,294,2.698988697204045
200,365,4.481856038072576
187,135,3.864366448542534
184,187,3.453301606186794
63,289,1.8274836406900654
13,229,2.828078524687686
298,486,2.6954193932183226
235,185,3.7775133848899465
62,712,3.5443188578227245
246,94,1.660321237358715
54,742,4.857227840571088
63,762,2.8274836406900654
11,732,2.6270077334919693
92,168,3.251041046995836
8,550,2.866745984533016
307,174,3.7471743010113028
303,200,3.030933967876264
256,849,1.5086258179654968
72,54,2.6888756692444975
164,406,1.8453301606186794
117,150,3.799524092801904
224,77,3.748958953004164
193,869,2.7721594289113622
94,184,1.1296847114812612
281,338,1.9506246281975015
130,109,2.162998215348007
128,371,0.5990481856038072
94,720,0.12968471148126115
182,845,2.93575252825699
129,873,0.9535990481856038
254,229,3.711481261154075
64,381,3.5734681737061273
151,176,1.2700773349196908
45,25,3.8970850684116596
193,879,2.7721594289113622
276,922,2.932183224271267
276,57,1.932183224271267
234,187,3.1082688875669247
181,306,0.6139202855443189
21,370,0.7156454491374182
293,249,2.3004164187983345
264,721,4.6989886972040456
10,611,4.539559785841761
197,346,2.765615704937537
276,142,1.932183224271267
308,427,3.1124330755502676
221,943,3.685901249256395
131,126,3.9262343842950624
268,824,1.4259369422962522
109,8,2.5211183819155263
198,58,2.647233789411065
230,680,3.6954193932183226
181,741,0.6139202855443189
192,1061,3.926829268292683
234,448,2.1082688875669247
90,900,3.246281975014872
193,941,3.7721594289113622
128,603,4.599048185603808
126,905,1.9054134443783461
244,265,3.4830458060678167
90,289,2.246281975014872
157,25,2.8851873884592503
305,71,2.5496728138013087
119,382,4.574657941701369
21,222,1.7156454491374182
231,181,3.9541939321832245
280,508,2.4509220701963117
288,132,2.826888756692445
279,1497,1.1564544913741819
301,33,3.4229625223081497
72,699,2.6888756692444975
90,259,1.2462819750148721
308,55,2.1124330755502676
59,742,2.1058893515764425
94,744,3.129684711481261
130,642,3.162998215348007
26,1015,2.812611540749554
56,121,4.594883997620464
82,508,1.6930398572278405
62,12,3.5443188578227245
276,40,1.932183224271267
181,1015,0.6139202855443189
152,301,2.7275431290898275
178,845,3.4021415823914336
217,597,3.8661511005353955
79,303,3.869125520523498
138,484,3.870315288518739
308,81,4.112433075550268
75,284,1.8459250446162998
269,198,3.421772754312909
307,94,2.7471743010113028
222,781,2.2980368828078523
121,740,2.841165972635336
269,22,0.42177275431290895
13,864,2.828078524687686
230,742,4.695419393218322
269,507,3.421772754312909
239,1099,4.601427721594289
245,1028,4.957168352171327
56,546,2.594883997620464
295,961,4.5056513979773944
271,1028,1.4074955383700178
222,812,1.2980368828078523
69,240,2.851279000594884
10,7,3.5395597858417607
22,376,2.744794765020821
294,931,2.6906603212373588
82,717,0.6930398572278406
279,399,3.156454491374182
269,234,0.42177275431290895
6,98,4.543723973825104
243,1039,3.8245092207019633
298,181,3.6954193932183226
282,325,0.9541939321832242
78,323,0.9577632361689471
118,200,4.803093396787626
283,1114,4.869720404521118
171,292,3.942296252230815
70,217,3.7299226650803092
10,100,4.539559785841761
245,181,3.9571683521713266
107,333,2.9607376561570495
246,561,0.6603212373587151
13,901,-0.17192147531231416
276,70,2.932183224271267
244,17,1.4830458060678167
189,56,4.557406305770375
226,242,4.886972040452112
62,1016,3.5443188578227245
276,417,2.932183224271267
214,478,3.7031528851873885
306,235,3.9280190362879237
222,26,2.2980368828078523
280,631,4.450922070196311
60,430,4.4943486020226056
56,71,3.594883997620464
42,274,4.594289113622843
1,202,4.415823914336705
13,809,2.828078524687686
173,289,3.892325996430696
15,749,0.8221296847114813
185,23,3.88459250446163
280,540,2.4509220701963117
244,381,3.4830458060678167
150,293,3.926829268292683
7,497,3.0493753718024985
178,317,3.4021415823914336
178,742,2.4021415823914336
95,1217,2.434860202260559
234,1462,2.1082688875669247
97,222,4.844140392623438
109,127,1.5211183819155265
117,268,4.799524092801904
269,705,1.4217727543129088
130,1246,2.162998215348007
264,655,3.698988697204045
207,13,2.558001189767995
42,588,4.594289113622843
246,409,1.660321237358715
87,367,3.524092801903629
101,304,2.88459250446163
256,127,3.5086258179654966
92,794,2.251041046995836
181,762,1.6139202855443189
213,235,0.6829268292682926
92,739,1.251041046995836
292,661,4.688280785246877
246,665,3.660321237358715
274,845,4.828673408685306
188,692,4.7489589530041645
18,86,3.360499702558001
5,439,0.7007733491969066
236,632,2.74360499702558
193,407,3.7721594289113622
144,709,3.5496728138013087
90,1198,4.246281975014872
48,609,3.851279000594884
5,225,1.7007733491969066
22,128,4.744794765020821
311,432,3.336109458655562
8,22,4.866745984533016
276,188,2.932183224271267
222,173,4.298036882807852
72,866,3.6888756692444975
299,134,3.4229625223081497
1,171,4.415823914336705
308,295,2.1124330755502676
165,216,3.928613920285544
222,49,2.2980368828078523
181,121,3.613920285544319
200,11,4.481856038072576
234,626,3.1082688875669247
244,707,3.4830458060678167
90,25,4.246281975014872
208,216,4.925639500297442
263,96,3.703747769185009
134,323,3.9458655562165377
279,586,3.156454491374182
2,292,3.8631766805472934
288,593,1.826888756692445
49,302,3.656751933372992
286,153,4.364069006543724
205,304,2.962522308149911
22,80,3.744794765020821
234,318,3.1082688875669247
223,328,2.8108268887566923
15,25,2.822129684711481
268,147,3.4259369422962522
94,1220,2.129684711481261
274,405,3.8286734086853063
7,492,4.0493753718024985
268,217,1.4259369422962522
16,55,4.639500297441999
164,620,2.8453301606186794
290,161,3.700773349196907
92,515,3.251041046995836
239,1070,4.601427721594289
56,449,4.594883997620464
248,234,3.8810232004759073
234,10,2.1082688875669247
280,1049,1.4509220701963117
308,187,4.112433075550268
276,64,3.932183224271267
192,948,2.926829268292683
122,509,3.8554431885782274
85,588,2.3938132064247473
262,931,1.6983938132064247
201,272,2.303985722784057
181,870,1.6139202855443189
295,739,3.5056513979773944
263,568,3.703747769185009
295,39,3.5056513979773944
201,1100,3.303985722784057
93,820,2.960142772159429
159,1028,4.781677572873289
158,665,1.6085663295657346
293,423,2.3004164187983345
82,597,2.6930398572278405
276,181,3.932183224271267
13,823,3.828078524687686
217,2,2.8661511005353955
83,660,3.684711481261154
189,20,4.557406305770375
222,796,3.2980368828078523
146,1022,4.937537180249851
267,121,2.5669244497323023
126,294,2.9054134443783464
181,1060,0.6139202855443189
125,80,3.6276026174895897
43,120,3.5121951219512195
13,780,-0.17192147531231416
253,259,1.770374776918501
42,44,2.5942891136228434
77,518,3.8453301606186794
291,686,4.350981558596073
268,21,2.4259369422962522
262,28,2.6983938132064247
234,81,2.1082688875669247
29,245,2.9262343842950624
236,57,4.74360499702558
158,729,2.608566329565735
156,661,3.917906008328376
232,52,4.784057108863772
168,866,4.863176680547293
37,288,3.8762641284949435
141,245,2.78167757287329
235,230,3.7775133848899465
102,70,2.663890541344438
77,172,2.8453301606186794
90,506,4.246281975014872
186,566,4.813206424747174
44,660,4.672218917311124
118,774,4.803093396787626
7,661,4.0493753718024985
49,1003,1.6567519333729923
62,68,0.5443188578227245
42,1028,3.5942891136228434
178,433,3.4021415823914336
85,51,1.3938132064247473
77,474,4.845330160618679
58,1099,1.6484235574063058
56,1047,3.594883997620464
197,688,0.7656157049375372
286,99,3.364069006543724
90,258,2.246281975014872
181,1288,0.6139202855443189
295,190,3.5056513979773944
224,69,3.748958953004164
272,317,3.8685306365258776
221,1010,2.685901249256395
66,877,0.9214753123140987
207,318,4.558001189767995
234,487,2.1082688875669247
7,648,4.0493753718024985
87,82,4.524092801903628
195,1052,0.8120166567519334
44,449,4.672218917311124
306,287,3.9280190362879237
194,172,2.4622248661511006
94,62,2.129684711481261
167,659,3.861392028554432
108,100,3.9298036882807854
230,304,4.695419393218322
181,927,0.6139202855443189
54,302,3.8572278405710887
90,22,3.246281975014872
181,696,1.6139202855443189
286,357,3.364069006543724
14,269,3.7614515169541938
311,179,1.3361094586555622
92,121,4.2510410469958355
21,440,0.7156454491374182
244,550,0.4830458060678168
181,405,3.613920285544319
65,806,3.812611540749554
37,540,1.8762641284949435
44,443,4.672218917311124
244,183,3.4830458060678167
1,265,3.415823914336704
270,25,4.644259369422962
299,387,1.42296252230815
94,572,2.129684711481261
286,746,3.364069006543724
239,272,4.601427721594289
216,55,4.703747769185009
254,121,2.711481261154075
62,665,1.5443188578227245
178,385,3.4021415823914336
194,23,3.4622248661511006
268,955,2.4259369422962522
188,143,4.7489589530041645
276,294,2.932183224271267
158,1098,3.608566329565735
207,845,2.558001189767995
161,48,0.9119571683521713
305,654,3.5496728138013087
47,324,2.9458655562165377
64,736,3.5734681737061273
191,751,2.9417013682331947
7,378,4.0493753718024985
59,92,4.105889351576443
69,268,4.851279000594884
10,461,2.5395597858417607
21,129,3.7156454491374182
58,9,3.6484235574063058
194,152,2.4622248661511006
7,200,4.0493753718024985
113,126,4.886972040452112
173,328,4.892325996430696
95,233,3.434860202260559
16,194,4.639500297441999
59,323,3.1058893515764425
311,654,2.336109458655562
292,589,3.688280785246877
43,203,3.5121951219512195
79,50,3.869125520523498
235,70,4.7775133848899465
125,190,4.62760261748959
284,322,2.9006543723973826
303,161,4.030933967876264
254,378,2.711481261154075
255,1034,0.8744794765020821
104,301,1.8239143367043427
90,923,4.246281975014872
6,463,3.543723973825104
279,122,0.156454491374182
286,298,3.364069006543724
222,448,2.2980368828078523
297,57,4.607376561570494
42,625,2.5942891136228434
130,1217,3.162998215348007
254,357,2.711481261154075
109,475,0.5211183819155265
230,1444,1.6954193932183224
244,310,2.4830458060678167
6,301,1.543723973825104
36,748,3.954788816180845
256,443,2.5086258179654966
102,515,0.6638905413444378
104,285,3.823914336704343
21,447,4.715645449137418
111,301,3.9494348602022606
18,408,4.360499702558001
25,222,3.8120166567519336
110,944,2.759071980963712
270,98,4.644259369422962
68,237,4.938726948245092
83,215,3.684711481261154
6,258,1.543723973825104
89,216,4.817370612730517
128,317,3.5990481856038072
305,512,3.5496728138013087
184,412,1.4533016061867936
286,175,4.364069006543724
279,1428,2.156454491374182
256,86,4.5086258179654966
221,48,4.685901249256395
140,332,2.9571683521713266
190,977,1.883402736466389
11,227,2.6270077334919693
201,203,4.303985722784057
150,181,4.926829268292683
126,245,2.9054134443783464
20,208,1.9113622843545508
144,742,3.5496728138013087
181,930,0.6139202855443189
109,566,3.5211183819155263
85,1065,2.3938132064247473
213,133,2.682926829268293
222,379,0.29803688280785245
223,11,2.8108268887566923
215,421,3.791195716835217
218,208,2.8863771564544916
174,937,4.622843545508625
275,186,2.823914336704343
68,742,0.9387269482450922
268,583,3.4259369422962522
160,462,3.720404521118382
195,273,3.8120166567519336
224,178,3.748958953004164
5,110,0.7007733491969066
99,1016,4.712671029149316
2,251,4.863176680547293
292,9,3.688280785246877
72,568,3.6888756692444975
85,228,2.3938132064247473
83,281,4.684711481261154
92,831,1.251041046995836
7,543,2.0493753718024985
87,401,1.5240928019036288
287,926,3.8483045806067815
1,155,1.4158239143367042
234,632,1.1082688875669244
222,53,4.298036882807852
24,64,4.825104104699584
7,554,2.0493753718024985
82,56,2.6930398572278405
161,318,2.9119571683521714
196,393,3.9161213563355144
56,91,3.594883997620464
82,477,2.6930398572278405
7,472,1.0493753718024985
256,761,3.5086258179654966
226,56,3.886972040452112
279,741,4.156454491374182
308,1286,2.1124330755502676
16,8,4.639500297441999
180,202,2.852468768590125
203,93,3.912552052349792
145,56,4.372992266508031
288,305,3.826888756692445
84,742,2.8441403926234385
44,644,2.6722189173111244
17,13,2.9494348602022606
313,117,3.439619274241523
148,1,3.8453301606186794
197,347,3.765615704937537
21,164,4.715645449137418
279,982,2.156454491374182
239,491,4.601427721594289
185,287,4.88459250446163
297,89,3.6073765615704936
303,68,3.030933967876264
186,250,0.8132064247471743
73,206,2.8536585365853657
104,756,1.8239143367043427
94,216,2.129684711481261
239,194,4.601427721594289
197,511,4.765615704937537
280,1,3.4509220701963117
1,117,2.415823914336704
224,583,0.7489589530041643
303,397,0.030933967876264123
60,162,3.4943486020226056
198,258,3.647233789411065
239,513,4.601427721594289
6,69,2.543723973825104
233,375,3.7156454491374182
85,642,3.3938132064247473
110,38,2.759071980963712
184,522,2.453301606186794
99,873,0.7126710291493159
13,418,0.8280785246876858
201,518,3.303985722784057
13,858,-0.17192147531231416
214,131,2.7031528851873885
296,228,3.634741225461035
222,87,2.2980368828078523
279,725,3.156454491374182
217,182,1.8661511005353957
85,433,2.3938132064247473
239,234,2.601427721594289
13,72,2.828078524687686
194,77,2.4622248661511006
208,663,4.925639500297442
109,178,2.5211183819155263
230,172,3.6954193932183226
59,485,1.1058893515764425
313,478,2.439619274241523
70,1133,2.7299226650803092
62,182,4.5443188578227245
198,234,2.647233789411065
65,125,3.812611540749554
174,660,4.622843545508625
90,12,4.246281975014872
130,1248,2.162998215348007
100,354,1.892325996430696
283,432,4.869720404521118
275,418,2.823914336704343
311,98,4.336109458655562
195,751,3.8120166567519336
130,105,3.162998215348007
269,252,0.42177275431290895
286,73,4.364069006543724
7,623,2.0493753718024985
56,222,4.594883997620464
210,204,4.681142177275431
239,9,4.601427721594289
96,87,3.857822724568709
297,73,1.6073765615704938
249,239,2.606781677572873
94,860,1.1296847114812612
84,121,3.8441403926234385
275,265,3.823914336704343
135,1046,2.8893515764425937
291,1178,3.350981558596074
125,382,0.6276026174895895
70,399,3.7299226650803092
311,9,3.336109458655562
301,523,3.4229625223081497
152,685,4.7275431290898275
244,172,3.4830458060678167
275,1091,1.8239143367043427
53,281,3.9363474122546105
198,118,1.647233789411065
244,790,3.4830458060678167
26,125,3.812611540749554
151,13,2.2700773349196908
124,496,0.9500297441998811
24,191,4.825104104699584
271,65,2.407495538370018
307,634,2.7471743010113028
294,1245,2.6906603212373588
234,241,1.1082688875669244
25,501,2.8120166567519336
293,137,2.3004164187983345
201,432,2.303985722784057
75,240,0.8459250446162998
13,181,3.828078524687686
207,68,1.5580011897679953
2,50,4.863176680547293
313,566,3.439619274241523
144,125,3.5496728138013087
188,443,3.748958953004164
276,324,2.932183224271267
145,974,0.37299226650803097
72,234,3.6888756692444975
83,385,3.684711481261154
181,619,2.613920285544319
109,402,3.5211183819155263
207,107,2.558001189767995
185,216,3.88459250446163
14,213,4.761451516954194
149,319,1.9381320642474718
57,79,4.779298036882808
230,963,4.695419393218322
176,875,3.861392028554432
253,97,3.770374776918501
284,269,3.9006543723973826
106,526,3.8566329565734683
121,180,2.841165972635336
62,86,1.5443188578227245
291,418,3.350981558596074
84,1033,3.8441403926234385
293,380,1.3004164187983345
207,58,2.558001189767995
194,187,3.4622248661511006
109,97,2.5211183819155263
283,845,3.8697204045211184
297,275,4.607376561570494
181,334,0.6139202855443189
78,255,3.957763236168947
11,425,3.6270077334919693
308,59,3.1124330755502676
193,1078,3.7721594289113622
297,234,2.6073765615704936
87,585,3.524092801903629
250,204,1.7251635930993456
8,50,4.866745984533016
186,148,3.8132064247471744
312,692,3.4187983343248067
91,683,2.773349196906603
5,454,0.7007733491969066
291,376,2.350981558596074
175,127,4.915526472337894
145,737,1.372992266508031
7,644,4.0493753718024985
276,419,3.932183224271267
83,210,4.684711481261154
102,524,2.663890541344438
153,174,0.9595478881618085
62,302,2.5443188578227245
49,995,2.656751933372992
268,298,2.4259369422962522
207,554,1.5580011897679953
313,616,4.439619274241523
286,44,2.364069006543724
279,168,4.156454491374182
276,474,3.932183224271267
62,59,3.5443188578227245
